Season,DateTime,HomeTeam,AwayTeam,FTR,HomeTeam_WinPercentage,HomeTeam_DrawPercentage,AwayTeam_WinPercentage,AwayTeam_DrawPercentage,HomeTeam_Streak,AwayTeam_Streak,HomeTeam_AvgGoal,AwayTeam_AvgGoal,HomeTeam_AvgGoalDiff,AwayTeam_AvgGoalDiff,HomeTeam_AvgShotOnTarget,AwayTeam_AvgShotOnTarget,HomeTeam_AvgShotBlock,AwayTeam_AvgShotBlock,HomeTeam_AvgCorners,AwayTeam_AvgCorners,HomeTeam_AvgRedCards,AwayTeam_AvgRedCards,HomeTeam_AvgYellowCards,AwayTeam_AvgYellowCards,HomeTeam_H2H_Wins,AwayTeam_H2H_Wins,HomeTeam_Last_Season,AwayTeam_Last_Season
2016-17,2017-01-21 00:00:00+00:00,Liverpool,Swansea,A,0.5407407407407407,0.23703703703703705,0.31851851851851853,0.22962962962962963,0,-1,1.962962962962963,1.2222222222222223,0.6888888888888889,-0.28888888888888886,5.859259259259259,3.9555555555555557,2.3703703703703702,3.096296296296296,6.074074074074074,4.7407407407407405,0.05185185185185185,0.06666666666666667,1.5851851851851853,1.451851851851852,6.5,2.5,0.4210526315789473,0.3157894736842105
2016-17,2017-01-21 00:00:00+00:00,Man City,Tottenham,D,0.6148148148148148,0.17777777777777778,0.5333333333333333,0.23703703703703705,-1,6,2.2,1.6666666666666667,1.1481481481481481,0.5333333333333333,5.859259259259259,5.525925925925926,2.2074074074074073,2.6222222222222222,7.155555555555556,6.296296296296297,0.05185185185185185,0.05925925925925926,1.8666666666666667,1.8888888888888888,5.5,3.5,0.5,0.5
2016-17,2017-01-21 00:00:00+00:00,Middlesbrough,West Ham,A,0.19047619047619047,0.38095238095238093,0.34074074074074073,0.26666666666666666,0,1,0.8095238095238095,1.2962962962962963,-0.23809523809523808,-0.06666666666666667,2.4285714285714284,3.903703703703704,2.9523809523809526,3.5407407407407407,3.761904761904762,5.54074074074074,0.0,0.1111111111111111,2.0952380952380953,1.6814814814814816,0.5,1.5,0.0,0.4210526315789473
2016-17,2017-01-21 00:00:00+00:00,Stoke,Man United,D,0.362962962962963,0.25925925925925924,0.5111111111111111,0.24444444444444444,2,0,1.1925925925925926,1.5333333333333334,-0.17777777777777778,0.5333333333333333,3.5925925925925926,4.637037037037037,3.066666666666667,2.5185185185185186,4.54074074074074,5.822222222222222,0.08148148148148149,0.07407407407407407,1.7925925925925925,1.7851851851851852,4.0,5.0,0.3684210526315789,0.5
2016-17,2017-01-21 00:00:00+00:00,West Brom,Sunderland,H,0.26666666666666666,0.32592592592592595,0.2222222222222222,0.2962962962962963,-1,-1,1.0592592592592593,1.037037037037037,-0.31851851851851853,-0.5555555555555556,3.2962962962962963,3.4962962962962965,3.2074074074074073,4.066666666666666,4.644444444444445,4.525925925925926,0.044444444444444446,0.1037037037037037,1.7777777777777777,1.9851851851851852,5.0,3.0,0.2631578947368421,0.2368421052631578
2016-17,2017-01-22 00:00:00+00:00,Arsenal,Burnley,H,0.5851851851851851,0.23703703703703705,0.2542372881355932,0.23728813559322035,1,1,1.8666666666666667,0.864406779661017,0.8666666666666667,-0.559322033898305,5.592592592592593,3.2033898305084745,2.8074074074074074,3.864406779661017,5.940740740740741,4.338983050847458,0.08148148148148149,0.03389830508474576,1.4296296296296296,1.728813559322034,5.0,0.0,0.5263157894736842,0.0
2016-17,2017-01-22 00:00:00+00:00,Chelsea,Hull,H,0.5925925925925926,0.22962962962962963,0.2268041237113402,0.2268041237113402,1,1,1.837037037037037,0.9381443298969072,0.8962962962962963,-0.5979381443298969,5.355555555555555,3.4536082474226806,2.6148148148148147,3.051546391752577,6.103703703703704,4.350515463917525,0.0962962962962963,0.12371134020618557,1.7407407407407407,1.5876288659793814,6.0,0.0,0.3157894736842105,0.0
2016-17,2017-01-22 00:00:00+00:00,Southampton,Leicester,H,0.4222222222222222,0.23703703703703705,0.4020618556701031,0.26804123711340205,-4,-1,1.3777777777777778,1.422680412371134,0.2962962962962963,0.13402061855670103,4.555555555555555,4.020618556701031,2.2222222222222223,2.9690721649484537,5.614814814814815,5.247422680412371,0.08148148148148149,0.08247422680412371,1.548148148148148,1.443298969072165,3.0,4.0,0.4736842105263157,0.6052631578947368
2016-17,2017-01-31 00:00:00+00:00,Arsenal,Watford,A,0.5882352941176471,0.23529411764705882,0.3,0.25,2,0,1.8676470588235294,1.0833333333333333,0.8676470588235294,-0.38333333333333336,5.610294117647059,3.6166666666666667,2.8308823529411766,3.066666666666667,5.970588235294118,4.233333333333333,0.08823529411764706,0.1,1.4264705882352942,2.0833333333333335,4.0,1.0,0.5263157894736842,0.3157894736842105
2016-17,2017-01-31 00:00:00+00:00,Bournemouth,Crystal Palace,A,0.3,0.23333333333333334,0.3014705882352941,0.20588235294117646,0,-4,1.2833333333333334,1.0955882352941178,-0.48333333333333334,-0.3088235294117647,3.95,3.8161764705882355,2.5,3.014705882352941,5.95,5.279411764705882,0.05,0.051470588235294115,1.4166666666666667,1.6691176470588236,2.5,2.5,0.2894736842105263,0.2894736842105263
2016-17,2017-01-31 00:00:00+00:00,Burnley,Leicester,H,0.25,0.23333333333333334,0.3979591836734694,0.2653061224489796,-1,-2,0.8666666666666667,1.4081632653061225,-0.5666666666666667,0.10204081632653061,3.2666666666666666,4.0,3.9,2.979591836734694,4.333333333333333,5.214285714285714,0.03333333333333333,0.08163265306122448,1.75,1.4387755102040816,2.5,2.5,0.0,0.6052631578947368
2016-17,2017-01-31 00:00:00+00:00,Liverpool,Chelsea,D,0.5367647058823529,0.23529411764705882,0.5955882352941176,0.22794117647058823,-1,2,1.963235294117647,1.838235294117647,0.6764705882352942,0.9044117647058824,5.852941176470588,5.352941176470588,2.3529411764705883,2.625,6.073529411764706,6.125,0.051470588235294115,0.09558823529411764,1.5808823529411764,1.7352941176470589,4.0,5.0,0.4210526315789473,0.3157894736842105
2016-17,2017-01-31 00:00:00+00:00,Middlesbrough,West Brom,D,0.18181818181818182,0.36363636363636365,0.27205882352941174,0.3235294117647059,-1,1,0.8181818181818182,1.0661764705882353,-0.3181818181818182,-0.3014705882352941,2.409090909090909,3.3088235294117645,2.909090909090909,3.2058823529411766,3.909090909090909,4.617647058823529,0.0,0.04411764705882353,2.090909090909091,1.7720588235294117,1.0,1.0,0.0,0.2631578947368421
2016-17,2017-01-31 00:00:00+00:00,Sunderland,Tottenham,D,0.22058823529411764,0.29411764705882354,0.5294117647058824,0.2426470588235294,-2,0,1.0294117647058822,1.6691176470588236,-0.5661764705882353,0.5294117647058824,3.4926470588235294,5.5,4.0588235294117645,2.639705882352941,4.522058823529412,6.279411764705882,0.10294117647058823,0.058823529411764705,1.9779411764705883,1.9044117647058822,1.0,7.0,0.2368421052631578,0.5
2016-17,2017-01-31 00:00:00+00:00,Swansea,Southampton,H,0.3235294117647059,0.22794117647058823,0.4264705882352941,0.23529411764705882,1,1,1.2352941176470589,1.3897058823529411,-0.27941176470588236,0.3161764705882353,3.948529411764706,4.573529411764706,3.0955882352941178,2.2205882352941178,4.727941176470588,5.625,0.0661764705882353,0.08088235294117647,1.4485294117647058,1.536764705882353,2.0,7.0,0.3157894736842105,0.4736842105263157
2016-17,2017-02-01 00:00:00+00:00,Man United,Hull,D,0.5073529411764706,0.25,0.22448979591836735,0.22448979591836735,0,-1,1.5294117647058822,0.9285714285714286,0.5294117647058824,-0.6122448979591837,4.661764705882353,3.4591836734693877,2.5,3.0510204081632653,5.830882352941177,4.377551020408164,0.07352941176470588,0.12244897959183673,1.7720588235294117,1.6020408163265305,5.0,1.0,0.5,0.0
2016-17,2017-02-01 00:00:00+00:00,Stoke,Everton,D,0.3602941176470588,0.2647058823529412,0.39705882352941174,0.29411764705882354,0,3,1.1911764705882353,1.4779411764705883,-0.17647058823529413,0.25,3.573529411764706,4.735294117647059,3.0955882352941178,2.7720588235294117,4.514705882352941,5.757352941176471,0.08088235294117647,0.0661764705882353,1.8088235294117647,1.5147058823529411,4.0,5.0,0.3684210526315789,0.2894736842105263
2016-17,2017-02-01 00:00:00+00:00,West Ham,Man City,A,0.34558823529411764,0.2647058823529412,0.6102941176470589,0.18382352941176472,2,0,1.3088235294117647,2.198529411764706,-0.051470588235294115,1.1397058823529411,3.911764705882353,5.867647058823529,3.5220588235294117,2.1911764705882355,5.536764705882353,7.139705882352941,0.11029411764705882,0.051470588235294115,1.6764705882352942,1.8676470588235294,2.5,6.5,0.4210526315789473,0.5
2016-17,2017-02-04 00:00:00+00:00,Chelsea,Arsenal,H,0.5912408759124088,0.23357664233576642,0.583941605839416,0.23357664233576642,0,-1,1.832116788321168,1.8613138686131387,0.8978102189781022,0.8540145985401459,5.328467153284672,5.605839416058394,2.6204379562043796,2.8394160583941606,6.102189781021898,5.992700729927007,0.0948905109489051,0.08759124087591241,1.72992700729927,1.437956204379562,6.5,2.5,0.3157894736842105,0.5263157894736842
2016-17,2017-02-04 00:00:00+00:00,Crystal Palace,Sunderland,A,0.30656934306569344,0.20437956204379562,0.21897810218978103,0.29927007299270075,1,0,1.102189781021898,1.0218978102189782,-0.291970802919708,-0.5620437956204379,3.8175182481751824,3.4744525547445257,3.0072992700729926,4.0510948905109485,5.262773722627737,4.5036496350364965,0.051094890510948905,0.10218978102189781,1.686131386861314,1.9781021897810218,4.0,4.0,0.2894736842105263,0.2368421052631578
2016-17,2017-02-04 00:00:00+00:00,Everton,Bournemouth,H,0.39416058394160586,0.29927007299270075,0.29508196721311475,0.22950819672131148,0,-1,1.4744525547445255,1.2622950819672132,0.24817518248175183,-0.5081967213114754,4.737226277372263,3.918032786885246,2.795620437956204,2.4918032786885247,5.751824817518248,5.885245901639344,0.06569343065693431,0.04918032786885246,1.5036496350364963,1.3934426229508197,3.5,1.5,0.2894736842105263,0.2894736842105263
2016-17,2017-02-04 00:00:00+00:00,Hull,Liverpool,H,0.2222222222222222,0.23232323232323232,0.5328467153284672,0.24087591240875914,0,0,0.9191919191919192,1.9562043795620438,-0.6060606060606061,0.6715328467153284,3.4444444444444446,5.8321167883211675,3.080808080808081,2.343065693430657,4.343434343434343,6.0510948905109485,0.12121212121212122,0.051094890510948905,1.6262626262626263,1.583941605839416,3.5,2.5,0.0,0.4210526315789473
2016-17,2017-02-04 00:00:00+00:00,Southampton,West Ham,A,0.4233576642335766,0.23357664233576642,0.34306569343065696,0.26277372262773724,-1,-1,1.3868613138686132,1.2992700729927007,0.30656934306569344,-0.08029197080291971,4.554744525547445,3.8905109489051095,2.2262773722627736,3.4963503649635035,5.613138686131387,5.510948905109489,0.08029197080291971,0.10948905109489052,1.5255474452554745,1.686131386861314,5.0,4.0,0.4736842105263157,0.4210526315789473
2016-17,2017-02-04 00:00:00+00:00,Tottenham,Middlesbrough,H,0.5255474452554745,0.24817518248175183,0.17391304347826086,0.391304347826087,0,0,1.6569343065693432,0.8260869565217391,0.5255474452554745,-0.30434782608695654,5.481751824817518,2.4347826086956523,2.627737226277372,2.9565217391304346,6.321167883211679,3.9130434782608696,0.058394160583941604,0.0,1.897810218978102,2.0869565217391304,2.0,0.0,0.5,0.0
2016-17,2017-02-04 00:00:00+00:00,Watford,Burnley,H,0.3114754098360656,0.2459016393442623,0.26229508196721313,0.22950819672131148,1,1,1.098360655737705,0.8688524590163934,-0.36065573770491804,-0.5409836065573771,3.6557377049180326,3.262295081967213,3.081967213114754,3.918032786885246,4.245901639344262,4.426229508196721,0.09836065573770492,0.03278688524590164,2.098360655737705,1.7377049180327868,1.0,2.0,0.3157894736842105,0.0
2016-17,2017-02-04 00:00:00+00:00,West Brom,Stoke,H,0.27007299270072993,0.3284671532846715,0.35766423357664234,0.27007299270072993,0,0,1.0656934306569343,1.1897810218978102,-0.29927007299270075,-0.17518248175182483,3.321167883211679,3.5985401459854014,3.197080291970803,3.102189781021898,4.598540145985401,4.518248175182482,0.043795620437956206,0.08029197080291971,1.7664233576642336,1.802919708029197,5.5,3.5,0.2631578947368421,0.3684210526315789
2016-17,2017-02-05 00:00:00+00:00,Leicester,Man United,A,0.3939393939393939,0.26262626262626265,0.5036496350364964,0.25547445255474455,-3,0,1.393939393939394,1.5182481751824817,0.09090909090909091,0.5255474452554745,4.01010101010101,4.671532846715328,2.9696969696969697,2.4963503649635035,5.181818181818182,5.839416058394161,0.08080808080808081,0.072992700729927,1.4242424242424243,1.7664233576642336,2.5,4.5,0.6052631578947368,0.5
2016-17,2017-02-05 00:00:00+00:00,Man City,Swansea,H,0.6131386861313869,0.18248175182481752,0.3284671532846715,0.22627737226277372,1,2,2.2116788321167884,1.2408759124087592,1.1605839416058394,-0.27007299270072993,5.854014598540146,3.9562043795620436,2.1824817518248176,3.0802919708029197,7.116788321167883,4.7299270072992705,0.051094890510948905,0.06569343065693431,1.8759124087591241,1.4525547445255473,8.5,0.5,0.5,0.3157894736842105
2016-17,2017-02-11 00:00:00+00:00,Arsenal,Hull,H,0.5797101449275363,0.2318840579710145,0.23,0.23,-2,1,1.855072463768116,0.93,0.8333333333333334,-0.58,5.601449275362318,3.45,2.8405797101449277,3.1,6.043478260869565,4.31,0.08695652173913043,0.12,1.434782608695652,1.63,5.5,0.5,0.5263157894736842,0.0
2016-17,2017-02-11 00:00:00+00:00,Liverpool,Tottenham,H,0.5289855072463768,0.2391304347826087,0.5289855072463768,0.2463768115942029,-1,1,1.9420289855072463,1.6521739130434783,0.6521739130434783,0.5289855072463768,5.826086956521739,5.478260869565218,2.3405797101449277,2.608695652173913,6.115942028985507,6.355072463768116,0.050724637681159424,0.057971014492753624,1.5797101449275361,1.8840579710144927,7.0,2.0,0.4210526315789473,0.5
2016-17,2017-02-11 00:00:00+00:00,Man United,Watford,H,0.5072463768115942,0.2536231884057971,0.3225806451612903,0.24193548387096775,1,2,1.5289855072463767,1.1129032258064515,0.5434782608695652,-0.3387096774193548,4.702898550724638,3.7096774193548385,2.4855072463768115,3.129032258064516,5.818840579710145,4.225806451612903,0.07246376811594203,0.0967741935483871,1.7826086956521738,2.1451612903225805,4.0,1.0,0.5,0.3157894736842105
2016-17,2017-02-11 00:00:00+00:00,Middlesbrough,Everton,D,0.16666666666666666,0.375,0.39855072463768115,0.2971014492753623,-1,1,0.7916666666666666,1.5072463768115942,-0.3333333333333333,0.26811594202898553,2.3333333333333335,4.77536231884058,3.0,2.8115942028985508,3.8333333333333335,5.739130434782608,0.0,0.06521739130434782,2.0416666666666665,1.5144927536231885,0.5,1.5,0.0,0.2894736842105263
2016-17,2017-02-11 00:00:00+00:00,Stoke,Crystal Palace,H,0.35507246376811596,0.26811594202898553,0.30434782608695654,0.2028985507246377,-1,-1,1.181159420289855,1.0942028985507246,-0.18115942028985507,-0.3188405797101449,3.5869565217391304,3.8550724637681157,3.101449275362319,3.0072463768115942,4.528985507246377,5.268115942028985,0.07971014492753623,0.050724637681159424,1.8043478260869565,1.6956521739130435,2.5,6.5,0.3684210526315789,0.2894736842105263
2016-17,2017-02-11 00:00:00+00:00,Sunderland,Southampton,A,0.2246376811594203,0.2971014492753623,0.42028985507246375,0.2318840579710145,1,-2,1.0434782608695652,1.3840579710144927,-0.5289855072463768,0.2898550724637681,3.5,4.572463768115942,4.086956521739131,2.217391304347826,4.478260869565218,5.594202898550725,0.10144927536231885,0.07971014492753623,1.9855072463768115,1.5144927536231885,3.0,5.0,0.2368421052631578,0.4736842105263157
2016-17,2017-02-11 00:00:00+00:00,West Ham,West Brom,D,0.34782608695652173,0.2608695652173913,0.2753623188405797,0.32608695652173914,1,1,1.3115942028985508,1.065217391304348,-0.06521739130434782,-0.2898550724637681,3.891304347826087,3.3260869565217392,3.5144927536231885,3.1884057971014492,5.4855072463768115,4.601449275362318,0.10869565217391304,0.043478260869565216,1.6884057971014492,1.7681159420289856,5.0,4.0,0.4210526315789473,0.2631578947368421
2016-17,2017-02-12 00:00:00+00:00,Burnley,Chelsea,D,0.25806451612903225,0.22580645161290322,0.5942028985507246,0.2318840579710145,-1,1,0.8709677419354839,1.8405797101449275,-0.5483870967741935,0.9057971014492754,3.3225806451612905,5.333333333333333,3.935483870967742,2.630434782608696,4.451612903225806,6.130434782608695,0.04838709677419355,0.09420289855072464,1.7096774193548387,1.7246376811594204,1.0,4.0,0.0,0.3157894736842105
2016-17,2017-02-12 00:00:00+00:00,Swansea,Leicester,H,0.32608695652173914,0.2246376811594203,0.39,0.26,-1,-4,1.2391304347826086,1.38,-0.2753623188405797,0.06,3.9420289855072466,3.98,3.079710144927536,3.0,4.717391304347826,5.23,0.06521739130434782,0.08,1.463768115942029,1.43,2.0,5.0,0.3157894736842105,0.6052631578947368
2016-17,2017-02-13 00:00:00+00:00,Bournemouth,Man City,A,0.2903225806451613,0.22580645161290322,0.6159420289855072,0.18115942028985507,-2,2,1.2903225806451613,2.210144927536232,-0.5483870967741935,1.1594202898550725,3.9838709677419355,5.8478260869565215,2.5161290322580645,2.1739130434782608,5.919354838709677,7.13768115942029,0.04838709677419355,0.050724637681159424,1.3870967741935485,1.8768115942028984,0.0,5.0,0.2894736842105263,0.5
2016-17,2017-02-25 00:00:00+00:00,Chelsea,Swansea,H,0.5899280575539568,0.23741007194244604,0.33093525179856115,0.22302158273381295,0,1,1.8345323741007193,1.2446043165467626,0.8992805755395683,-0.2589928057553957,5.309352517985611,3.9424460431654675,2.633093525179856,3.064748201438849,6.093525179856115,4.733812949640288,0.09352517985611511,0.06474820143884892,1.7266187050359711,1.4676258992805755,7.0,2.0,0.3157894736842105,0.3157894736842105
2016-17,2017-02-25 00:00:00+00:00,Crystal Palace,Middlesbrough,H,0.302158273381295,0.2014388489208633,0.16,0.4,-2,0,1.0863309352517985,0.76,-0.3237410071942446,-0.32,3.8345323741007196,2.36,3.0071942446043165,3.0,5.266187050359712,3.88,0.050359712230215826,0.0,1.7050359712230216,2.04,2.0,0.0,0.2894736842105263,0.0
2016-17,2017-02-25 00:00:00+00:00,Everton,Sunderland,H,0.39568345323741005,0.302158273381295,0.22302158273381295,0.2949640287769784,0,-1,1.4964028776978417,1.0359712230215827,0.26618705035971224,-0.5539568345323741,4.762589928057554,3.4820143884892087,2.8129496402877696,4.086330935251799,5.712230215827338,4.489208633093525,0.06474820143884892,0.10071942446043165,1.5035971223021583,1.9784172661870503,4.5,3.5,0.2894736842105263,0.2368421052631578
2016-17,2017-02-25 00:00:00+00:00,Hull,Burnley,D,0.22772277227722773,0.22772277227722773,0.25396825396825395,0.23809523809523808,-1,0,0.9207920792079208,0.873015873015873,-0.594059405940594,-0.5396825396825397,3.4554455445544554,3.3333333333333335,3.118811881188119,3.888888888888889,4.346534653465347,4.396825396825397,0.12871287128712872,0.047619047619047616,1.6237623762376239,1.7301587301587302,1.0,3.0,0.0,0.0
2016-17,2017-02-25 00:00:00+00:00,Watford,West Ham,D,0.31746031746031744,0.23809523809523808,0.34532374100719426,0.26618705035971224,-1,0,1.0952380952380953,1.316546762589928,-0.36507936507936506,-0.06474820143884892,3.6984126984126986,3.8920863309352516,3.2222222222222223,3.4964028776978417,4.174603174603175,5.496402877697841,0.09523809523809523,0.1079136690647482,2.111111111111111,1.6978417266187051,3.5,1.5,0.3157894736842105,0.4210526315789473
2016-17,2017-02-25 00:00:00+00:00,West Brom,Bournemouth,H,0.2733812949640288,0.33093525179856115,0.2857142857142857,0.2222222222222222,0,-3,1.0719424460431655,1.2698412698412698,-0.28776978417266186,-0.5714285714285714,3.323741007194245,3.9365079365079363,3.179856115107914,2.5238095238095237,4.60431654676259,5.873015873015873,0.04316546762589928,0.047619047619047616,1.7697841726618706,1.3968253968253967,2.5,2.5,0.2631578947368421,0.2894736842105263
2016-17,2017-02-26 00:00:00+00:00,Tottenham,Stoke,H,0.5251798561151079,0.2446043165467626,0.3597122302158273,0.26618705035971224,-1,1,1.6402877697841727,1.1798561151079137,0.5107913669064749,-0.17266187050359713,5.453237410071942,3.5899280575539567,2.6402877697841727,3.0863309352517985,6.330935251798561,4.532374100719425,0.05755395683453238,0.07913669064748201,1.8992805755395683,1.7985611510791366,6.5,2.5,0.5,0.3684210526315789
2016-17,2017-02-27 00:00:00+00:00,Leicester,Liverpool,H,0.38613861386138615,0.25742574257425743,0.5323741007194245,0.23741007194244604,-5,1,1.3663366336633664,1.9424460431654675,0.039603960396039604,0.6618705035971223,3.9504950495049505,5.848920863309353,2.99009900990099,2.338129496402878,5.207920792079208,6.143884892086331,0.07920792079207921,0.050359712230215826,1.4356435643564356,1.589928057553957,2.5,4.5,0.6052631578947368,0.4210526315789473
2016-17,2017-03-04 00:00:00+00:00,Leicester,Hull,H,0.39215686274509803,0.2549019607843137,0.22549019607843138,0.23529411764705882,1,0,1.3823529411764706,0.9215686274509803,0.058823529411764705,-0.5882352941176471,3.980392156862745,3.4313725490196076,3.019607843137255,3.107843137254902,5.205882352941177,4.362745098039215,0.0784313725490196,0.12745098039215685,1.4215686274509804,1.6176470588235294,2.5,1.5,0.6052631578947368,0.0
2016-17,2017-03-04 00:00:00+00:00,Liverpool,Arsenal,H,0.5285714285714286,0.2357142857142857,0.5827338129496403,0.2302158273381295,-1,1,1.9357142857142857,1.856115107913669,0.6428571428571429,0.841726618705036,5.857142857142857,5.611510791366906,2.35,2.8489208633093526,6.185714285714286,6.0215827338129495,0.05,0.08633093525179857,1.5785714285714285,1.4460431654676258,5.5,3.5,0.4210526315789473,0.5263157894736842
2016-17,2017-03-04 00:00:00+00:00,Man United,Bournemouth,D,0.5107913669064749,0.2517985611510791,0.28125,0.21875,2,-4,1.5323741007194245,1.265625,0.5539568345323741,-0.578125,4.748201438848921,3.9375,2.4892086330935252,2.515625,5.81294964028777,5.875,0.07194244604316546,0.046875,1.776978417266187,1.375,3.5,1.5,0.5,0.2894736842105263
2016-17,2017-03-04 00:00:00+00:00,Stoke,Middlesbrough,H,0.35714285714285715,0.2642857142857143,0.15384615384615385,0.38461538461538464,-1,-1,1.1714285714285715,0.7307692307692307,-0.2,-0.34615384615384615,3.585714285714286,2.423076923076923,3.1,2.9615384615384617,4.535714285714286,3.8076923076923075,0.07857142857142857,0.0,1.8071428571428572,2.0,1.5,0.5,0.3684210526315789,0.0
2016-17,2017-03-04 00:00:00+00:00,Swansea,Burnley,H,0.32857142857142857,0.22142857142857142,0.25,0.25,-1,0,1.2428571428571429,0.875,-0.2714285714285714,-0.53125,3.9285714285714284,3.328125,3.057142857142857,3.828125,4.707142857142857,4.375,0.06428571428571428,0.0625,1.4785714285714286,1.71875,5.0,0.0,0.3157894736842105,0.0
2016-17,2017-03-04 00:00:00+00:00,Watford,Southampton,A,0.3125,0.25,0.4244604316546763,0.2302158273381295,0,1,1.09375,1.4028776978417266,-0.359375,0.31654676258992803,3.65625,4.597122302158273,3.1875,2.20863309352518,4.171875,5.568345323741007,0.09375,0.07913669064748201,2.140625,1.5035971223021583,1.5,3.5,0.3157894736842105,0.4736842105263157
2016-17,2017-03-04 00:00:00+00:00,West Brom,Crystal Palace,A,0.2785714285714286,0.32857142857142857,0.30714285714285716,0.2,1,1,1.0785714285714285,1.0857142857142856,-0.2785714285714286,-0.3142857142857143,3.3285714285714287,3.8285714285714287,3.1785714285714284,3.0142857142857142,4.628571428571429,5.257142857142857,0.04285714285714286,0.05,1.7714285714285714,1.7142857142857142,5.0,4.0,0.2631578947368421,0.2894736842105263
2016-17,2017-03-05 00:00:00+00:00,Sunderland,Man City,A,0.22142857142857142,0.29285714285714287,0.6187050359712231,0.17985611510791366,-2,3,1.0285714285714285,2.20863309352518,-0.5642857142857143,1.1654676258992807,3.4642857142857144,5.841726618705036,4.1,2.1654676258992804,4.5,7.136690647482014,0.1,0.050359712230215826,1.9785714285714286,1.8848920863309353,1.5,6.5,0.2368421052631578,0.5
2016-17,2017-03-05 00:00:00+00:00,Tottenham,Everton,H,0.5285714285714286,0.24285714285714285,0.4,0.3,1,1,1.6571428571428573,1.5,0.5357142857142857,0.2785714285714286,5.478571428571429,4.785714285714286,2.642857142857143,2.8,6.3428571428571425,5.742857142857143,0.05714285714285714,0.06428571428571428,1.9,1.4928571428571429,7.0,2.0,0.5,0.2894736842105263
2016-17,2017-03-06 00:00:00+00:00,West Ham,Chelsea,A,0.34285714285714286,0.2714285714285714,0.5928571428571429,0.2357142857142857,0,1,1.3142857142857143,1.8428571428571427,-0.06428571428571428,0.9071428571428571,3.8785714285714286,5.307142857142857,3.4714285714285715,2.6214285714285714,5.5,6.107142857142857,0.11428571428571428,0.09285714285714286,1.6928571428571428,1.7214285714285715,3.0,6.0,0.4210526315789473,0.3157894736842105
2016-17,2017-03-08 00:00:00+00:00,Man City,Stoke,D,0.6214285714285714,0.17857142857142858,0.3617021276595745,0.2624113475177305,4,1,2.2071428571428573,1.177304964539007,1.1714285714285715,-0.18439716312056736,5.85,3.617021276595745,2.1714285714285713,3.0921985815602837,7.114285714285714,4.546099290780142,0.05,0.07801418439716312,1.8714285714285714,1.801418439716312,6.0,3.0,0.5,0.3684210526315789
2016-17,2017-03-11 00:00:00+00:00,Bournemouth,West Ham,H,0.27692307692307694,0.23076923076923078,0.3404255319148936,0.2695035460992908,0,-1,1.2615384615384615,1.3120567375886525,-0.5692307692307692,-0.07092198581560284,3.8923076923076922,3.8652482269503547,2.5692307692307694,3.4609929078014185,5.815384615384615,5.50354609929078,0.06153846153846154,0.11347517730496454,1.3846153846153846,1.6808510638297873,2.5,2.5,0.2894736842105263,0.4210526315789473
2016-17,2017-03-11 00:00:00+00:00,Everton,West Brom,H,0.3971631205673759,0.2978723404255319,0.2765957446808511,0.3262411347517731,-1,-1,1.50354609929078,1.070921985815603,0.2695035460992908,-0.2907801418439716,4.780141843971631,3.3120567375886525,2.8085106382978724,3.1702127659574466,5.716312056737588,4.631205673758865,0.06382978723404255,0.0425531914893617,1.49645390070922,1.7588652482269505,6.0,3.0,0.2894736842105263,0.2631578947368421
2016-17,2017-03-11 00:00:00+00:00,Hull,Swansea,H,0.22330097087378642,0.23300970873786409,0.3333333333333333,0.2198581560283688,-1,1,0.9223300970873787,1.2553191489361701,-0.6019417475728155,-0.2624113475177305,3.436893203883495,3.971631205673759,3.0970873786407767,3.049645390070922,4.359223300970874,4.73758865248227,0.1262135922330097,0.06382978723404255,1.6116504854368932,1.4822695035460993,3.5,2.5,0.0,0.3157894736842105
2016-17,2017-03-12 00:00:00+00:00,Liverpool,Burnley,H,0.5319148936170213,0.23404255319148937,0.24615384615384617,0.24615384615384617,1,-1,1.9432624113475176,0.8923076923076924,0.6524822695035462,-0.5384615384615384,5.865248226950355,3.3384615384615386,2.347517730496454,3.876923076923077,6.205673758865248,4.338461538461538,0.04964539007092199,0.06153846153846154,1.574468085106383,1.7230769230769232,3.5,1.5,0.4210526315789473,0.0
2016-17,2017-03-18 00:00:00+00:00,Bournemouth,Swansea,H,0.2878787878787879,0.22727272727272727,0.33098591549295775,0.21830985915492956,1,-1,1.2878787878787878,1.2535211267605635,-0.5454545454545454,-0.2676056338028169,3.9696969696969697,3.964788732394366,2.606060606060606,3.063380281690141,5.803030303030303,4.753521126760563,0.06060606060606061,0.06338028169014084,1.4242424242424243,1.4788732394366197,4.5,0.5,0.2894736842105263,0.3157894736842105
2016-17,2017-03-18 00:00:00+00:00,Crystal Palace,Watford,H,0.3120567375886525,0.19858156028368795,0.3076923076923077,0.24615384615384617,2,-1,1.0921985815602837,1.123076923076923,-0.2978723404255319,-0.36923076923076925,3.8297872340425534,3.6615384615384614,3.0,3.246153846153846,5.25531914893617,4.2,0.04964539007092199,0.09230769230769231,1.7092198581560283,2.1538461538461537,3.5,1.5,0.2894736842105263,0.3157894736842105
